"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"547";"AGAP005239";"2L";12708085;12709261;-1
"548";"AGAP005240";"2L";12710806;12712852;1
"549";"AGAP005241";"2L";12714148;12715791;1
"550";"AGAP005242";"2L";12721454;12727400;1
"551";"AGAP005243";"2L";12732251;12764561;-1
"552";"AGAP005244";"2L";12782149;12840793;-1
"553";"AGAP005245";"2L";12875392;12980092;1
"554";"AGAP007237";"2L";44471352;44503960;1
"555";"AGAP013248";"2L";29525422;29530487;-1
"556";"AGAP005247";"2L";13062866;13068104;1
"557";"AGAP005248";"2L";13100886;13118081;1
"558";"AGAP005249";"2L";13125288;13128644;-1
"559";"AGAP005250";"2L";13129636;13132652;1
"560";"AGAP005251";"2L";13163228;13194429;1
"561";"AGAP005252";"2L";13194812;13196613;-1
"562";"AGAP028193";"3L";35722320;35724163;1
"563";"AGAP005253";"2L";13206074;13208242;1
"564";"AGAP005254";"2L";13228382;13232098;-1
"565";"AGAP005255";"2L";13244005;13250634;-1
"566";"AGAP005256";"2L";13245724;13246982;-1
"567";"AGAP005257";"2L";13267022;13319286;1
"568";"AGAP005258";"2L";13329645;13331897;1
"569";"AGAP005259";"2L";13342958;13347238;-1
"570";"AGAP005260";"2L";13356664;13357456;-1
"571";"AGAP005261";"2L";13357762;13362271;1
"572";"AGAP005262";"2L";13365840;13368074;-1
"573";"AGAP005263";"2L";13380597;13387389;1
"574";"AGAP005264";"2L";13392453;13393202;-1
"575";"AGAP005265";"2L";13401188;13401548;-1
"576";"AGAP005266";"2L";13420356;13421105;-1
"577";"AGAP005267";"2L";13494051;13495408;1
"578";"AGAP005268";"2L";13494790;13495156;-1
"579";"AGAP005269";"2L";13495891;13500324;-1
"580";"AGAP005270";"2L";13502754;13504208;-1
"581";"AGAP005271";"2L";13504366;13505670;1
"582";"AGAP005272";"2L";13506637;13508183;1
"583";"AGAP005273";"2L";13513706;13520289;1
"584";"AGAP005275";"2L";13532519;13542252;1
"585";"AGAP005111";"2L";10207803;10228414;1
"586";"AGAP005277";"2L";13554366;13556618;-1
"587";"AGAP007596";"2L";48103809;48119441;-1
"588";"AGAP005280";"2L";13576741;13579032;1
"589";"AGAP005281";"2L";13589239;13600295;-1
"590";"AGAP005282";"2L";13620351;13622456;1
"591";"AGAP005283";"2L";13624375;13626179;1
"592";"AGAP005288";"2L";13688408;13709424;1
"593";"AGAP005287";"2L";13667398;13672489;-1
"594";"AGAP005466";"2L";15949821;15952169;-1
"595";"AGAP005289";"2L";13719396;13720030;1
"596";"AGAP005290";"2L";13721263;13730958;-1
"597";"AGAP005291";"2L";13737172;13746833;1
"598";"AGAP005292";"2L";13765648;13780618;-1
"599";"AGAP005293";"2L";13791811;13796657;1
"600";"AGAP005294";"2L";13798321;13801103;1
"601";"AGAP005295";"2L";13801354;13802660;-1
"602";"AGAP005296";"2L";13802954;13804177;1
"603";"AGAP005297";"2L";13805536;13807199;1
"604";"AGAP005298";"2L";13807715;13808828;-1
"605";"AGAP005299";"2L";13809195;13811906;1
"606";"AGAP005300";"2L";13816597;13858982;-1
"607";"AGAP005301";"2L";13863145;13870895;-1
"608";"AGAP005302";"2L";13875283;13877433;1
"609";"AGAP005303";"2L";13880180;13881374;1
"610";"AGAP005304";"2L";13882406;13883974;1
"611";"AGAP005305";"2L";13900618;13906104;1
"612";"AGAP005306";"2L";13918675;13919901;-1
"613";"AGAP005307";"2L";13947985;13949275;1
"614";"AGAP005308";"2L";13950609;13952365;-1
"615";"AGAP005309";"2L";13956306;13957610;1
"616";"AGAP005310";"2L";13967698;13968811;1
"617";"AGAP005311";"2L";13969182;13983058;-1
"618";"AGAP005312";"2L";14012647;14013361;-1
"619";"AGAP005313";"2L";14016320;14018139;1
"620";"AGAP005314";"2L";14018273;14019013;-1
"621";"AGAP005315";"2L";14019425;14019893;-1
"622";"AGAP005316";"2L";14020375;14022148;-1
"623";"AGAP005317";"2L";14022986;14025209;-1
"624";"AGAP005318";"2L";14025685;14027329;-1
"625";"AGAP005319";"2L";14029963;14031822;1
"626";"AGAP005320";"2L";14033559;14035128;1
"627";"AGAP005321";"2L";14035639;14038119;-1
"628";"AGAP005322";"2L";14042147;14044920;1
"629";"AGAP005323";"2L";14057406;14073092;1
"630";"AGAP005324";"2L";14075295;14100657;1
"631";"AGAP005325";"2L";14101665;14108886;1
"632";"AGAP005326";"2L";14109749;14112539;1
"633";"AGAP005327";"2L";14114567;14115657;1
"634";"AGAP005328";"2L";14118770;14130789;-1
"635";"AGAP005329";"2L";14148514;14165291;-1
"636";"AGAP005330";"2L";14179809;14186780;-1
"637";"AGAP005331";"2L";14187268;14189251;-1
"638";"AGAP005332";"2L";14192506;14231241;1
"639";"AGAP005333";"2L";14212051;14217941;1
"640";"AGAP005334";"2L";14232533;14233424;1
"641";"AGAP005335";"2L";14233403;14234307;-1
"642";"AGAP005336";"2L";14237025;14239080;1
"643";"AGAP005337";"2L";14251322;14252743;-1
"644";"AGAP005338";"2L";14255152;14255907;-1
"645";"AGAP005339";"2L";14257864;14259365;-1
"646";"AGAP005340";"2L";14264824;14265747;-1
"647";"AGAP005341";"2L";14269657;14288258;-1
"648";"AGAP005342";"2L";14288478;14291180;-1
"649";"AGAP005343";"2L";14291664;14295485;-1
"650";"AGAP005344";"2L";14295648;14296771;1
"651";"AGAP005345";"2L";14340826;14343510;1
"652";"AGAP005346";"2L";14370198;14374526;1
"653";"AGAP005347";"2L";14378329;14380161;-1
"654";"AGAP005348";"2L";14381212;14382682;-1
"655";"AGAP005349";"2L";14409906;14412239;1
"656";"AGAP005350";"2L";14436243;14439840;1
"657";"AGAP005351";"2L";14446023;14450861;-1
"658";"AGAP005352";"2L";14470082;14472572;1
"659";"AGAP005353";"2L";14480406;14481200;-1
"660";"AGAP005354";"2L";14531112;14532253;1
"661";"AGAP005355";"2L";14539242;14543882;1
"662";"AGAP005356";"2L";14600379;14607016;1
"663";"AGAP005359";"2L";14637577;14642519;1
"664";"AGAP005360";"2L";14645741;14647433;1
"665";"AGAP005361";"2L";14647712;14649059;1
"666";"AGAP005362";"2L";14649450;14652355;-1
"667";"AGAP005363";"2L";14652883;14653803;-1
"668";"AGAP005364";"2L";14654367;14658275;1
"669";"AGAP005365";"2L";14658769;14660171;-1
"670";"AGAP005366";"2L";14660703;14666613;1
"671";"AGAP005368";"2L";14670146;14678652;-1
"672";"AGAP005369";"2L";14698778;14706996;-1
"673";"AGAP005370";"2L";14709900;14711640;-1
"674";"AGAP005371";"2L";14711919;14713741;-1
"675";"AGAP005372";"2L";14714193;14716037;-1
"676";"AGAP005373";"2L";14716580;14718519;-1
"677";"AGAP005374";"2L";14718904;14724339;1
"678";"AGAP005375";"2L";14724450;14726177;1
"679";"AGAP005376";"2L";14726207;14728132;-1
"680";"AGAP005377";"2L";14728293;14728858;1
"681";"AGAP005378";"2L";14738117;14809846;-1
"682";"AGAP005379";"2L";14829847;14830528;1
"683";"AGAP005380";"2L";14831049;14832574;1
"684";"AGAP005381";"2L";14832803;14835786;-1
"685";"AGAP005382";"2L";14836158;14837553;1
"686";"AGAP005383";"2L";14838156;14839312;-1
"687";"AGAP005384";"2L";14840357;14841421;-1
"688";"AGAP005385";"2L";14842244;14843478;-1
"689";"AGAP005386";"2L";14844155;14845189;1
"690";"AGAP005387";"2L";14847109;14848144;-1
"691";"AGAP005388";"2L";14848961;14850181;-1
"692";"AGAP005389";"2L";14852353;14853409;-1
"693";"AGAP005390";"2L";14856841;14858937;-1
"694";"AGAP005391";"2L";14897966;14902000;1
"695";"AGAP005392";"2L";14903720;14905010;-1
"696";"AGAP005393";"2L";14905569;14909679;1
"697";"AGAP005394";"2L";14913182;14918431;-1
"698";"AGAP005396";"2L";14974487;14977568;1
"699";"AGAP005397";"2L";14986775;14988637;1
"700";"AGAP005398";"2L";15016928;15020798;1
"701";"AGAP005399";"2L";15035025;15038781;1
"702";"AGAP005400";"2L";15054808;15075117;1
"703";"AGAP005401";"2L";15080231;15083982;-1
"704";"AGAP005402";"2L";15084467;15085590;1
"705";"AGAP005404";"2L";15147019;15150154;-1
"706";"AGAP005405";"2L";15159566;15177852;-1
"707";"AGAP005406";"2L";15181644;15184076;-1
"708";"AGAP005407";"2L";15185028;15186612;1
"709";"AGAP005408";"2L";15189217;15208857;-1
"710";"AGAP005409";"2L";15210223;15211038;-1
"711";"AGAP005410";"2L";15211390;15213382;1
"712";"AGAP005412";"2L";15334739;15336948;-1
"713";"AGAP005413";"2L";15337110;15338402;1
"714";"AGAP005414";"2L";15338664;15340635;-1
"715";"AGAP005415";"2L";15341217;15343454;1
"716";"AGAP005416";"2L";15346900;15347753;1
"717";"AGAP005417";"2L";15358097;15360794;1
"718";"AGAP005418";"2L";15361091;15362969;-1
"719";"AGAP005419";"2L";15363274;15365288;1
"720";"AGAP005420";"2L";15365542;15369063;-1
"721";"AGAP005421";"2L";15373100;15374728;1
"722";"AGAP005422";"2L";15374680;15375352;-1
"723";"AGAP005423";"2L";15375471;15376556;1
"724";"AGAP005424";"2L";15376817;15377709;-1
"725";"AGAP005425";"2L";15383184;15391050;-1
"726";"AGAP005427";"2L";15420858;15422462;1
"727";"AGAP005428";"2L";15423128;15423703;-1
"728";"AGAP005429";"2L";15423894;15425229;1
"729";"AGAP005430";"2L";15425105;15426179;-1
"730";"AGAP005431";"2L";15426523;15428376;1
"731";"AGAP005432";"2L";15428668;15429457;-1
"732";"AGAP005433";"2L";15452768;15457034;1
"733";"AGAP005434";"2L";15452920;15454742;-1
"734";"AGAP005435";"2L";15466771;15467829;1
"735";"AGAP005437";"2L";15468462;15469285;-1
"736";"AGAP005438";"2L";15469592;15472976;1
"737";"AGAP005440";"2L";15477391;15481944;-1
"738";"AGAP005444";"2L";15539485;15541344;-1
"739";"AGAP005445";"2L";15541967;15546680;-1
"740";"AGAP005446";"2L";15547381;15548424;1
"741";"AGAP005447";"2L";15548569;15549808;1
"742";"AGAP005448";"2L";15551188;15555494;-1
"743";"AGAP005449";"2L";15558866;15633473;-1
"744";"AGAP005450";"2L";15641020;15642923;-1
"745";"AGAP005451";"2L";15722094;15723168;1
"746";"AGAP005453";"2L";15724263;15724703;-1
"747";"AGAP005454";"2L";15728012;15728452;1
"748";"AGAP005455";"2L";15740601;15741127;1
"749";"AGAP005456";"2L";15758476;15760047;1
"750";"AGAP005457";"2L";15767703;15769403;-1
"751";"AGAP005458";"2L";15771785;15773485;-1
"752";"AGAP005459";"2L";15797627;15801993;1
"753";"AGAP005460";"2L";15808176;15809859;1
"754";"AGAP005461";"2L";15810013;15810956;-1
"755";"AGAP005462";"2L";15814662;15816029;1
"756";"AGAP005463";"2L";15817308;15820328;-1
"757";"AGAP005464";"2L";15840234;15854251;1
"758";"AGAP005465";"2L";15913994;15948667;1
"759";"AGAP005878";"2L";23058812;23061695;-1
"760";"AGAP005467";"2L";15963587;15980283;1
"761";"AGAP005468";"2L";15982108;15986356;1
"762";"AGAP005469";"2L";15994433;15994912;-1
"763";"AGAP005470";"2L";16007846;16014206;1
"764";"AGAP005471";"2L";16024036;16057306;1
"765";"AGAP005472";"2L";16041729;16067199;-1
"766";"AGAP005473";"2L";16068087;16069792;1
"767";"AGAP005474";"2L";16070116;16071133;-1
"768";"AGAP005475";"2L";16071490;16072584;-1
"769";"AGAP005476";"2L";16073528;16074438;-1
"770";"AGAP005477";"2L";16074785;16075897;-1
"771";"AGAP005478";"2L";16077354;16078327;-1
"772";"AGAP005479";"2L";16078708;16080239;1
"773";"AGAP005480";"2L";16080494;16082326;1
"774";"AGAP005481";"2L";16082584;16084163;1
"775";"AGAP005482";"2L";16084710;16085888;1
"776";"AGAP005483";"2L";16086488;16088224;-1
"777";"AGAP005484";"2L";16121483;16130916;-1
"778";"AGAP005485";"2L";16126998;16128318;1
"779";"AGAP005486";"2L";16132000;16133180;-1
"780";"AGAP005487";"2L";16148826;16154828;-1
"781";"AGAP028712";"3R";5055113;5056280;1
"782";"AGAP028711";"3L";39625951;39628854;-1
"783";"AGAP005490";"2L";16181856;16198471;-1
"784";"AGAP005491";"2L";16194877;16195488;-1
"785";"AGAP005492";"2L";16200636;16202378;-1
"786";"AGAP005493";"2L";16202561;16203238;1
"787";"AGAP005494";"2L";16203463;16205530;-1
"788";"AGAP005495";"2L";16208398;16210303;-1
"789";"AGAP005496";"2L";16215221;16217360;1
"790";"AGAP005497";"2L";16226322;16227236;-1
"791";"AGAP005499";"2L";16238832;16239769;-1
"792";"AGAP005500";"2L";16242561;16243371;1
"793";"AGAP005501";"2L";16245020;16246930;1
"794";"AGAP005502";"2L";16247181;16249286;1
"795";"AGAP005503";"2L";16249592;16250425;1
"796";"AGAP005504";"2L";16259340;16281009;-1
"797";"AGAP005505";"2L";16288405;16290707;-1
"798";"AGAP005506";"2L";16333403;16343670;1
"799";"AGAP005507";"2L";16359842;16382143;1
"800";"AGAP005508";"2L";16389028;16444137;-1
"801";"AGAP005509";"2L";16467657;16485321;1
"802";"AGAP005510";"2L";16489972;16537364;-1
"803";"AGAP005511";"2L";16511399;16512629;1
"804";"AGAP005512";"2L";16517508;16518862;1
"805";"AGAP005513";"2L";16523133;16535141;1
"806";"AGAP005514";"2L";16537983;16539929;-1
"807";"AGAP005515";"2L";16540374;16544817;-1
"808";"AGAP005516";"2L";16554936;16558482;-1
"809";"AGAP005518";"2L";16560651;16585936;1
"810";"AGAP005519";"2L";16587327;16589130;1
"811";"AGAP005520";"2L";16590603;16598032;-1
"812";"AGAP005521";"2L";16604150;16605748;-1
"813";"AGAP005522";"2L";16608769;16609635;1
"814";"AGAP005523";"2L";16609746;16610893;1
"815";"AGAP005524";"2L";16611929;16613808;-1
"816";"AGAP005525";"2L";16614051;16648658;1
"817";"AGAP005526";"2L";16617187;16634182;-1
"818";"AGAP005527";"2L";16639642;16647151;-1
"819";"AGAP005528";"2L";16649975;16651754;1
"820";"AGAP005529";"2L";16652976;16656903;1
"821";"AGAP005530";"2L";16659015;16662939;-1
"822";"AGAP005531";"2L";16664221;16667464;-1
"823";"AGAP005532";"2L";16667876;16669304;1
"824";"AGAP005533";"2L";16670854;16684143;-1
"825";"AGAP005534";"2L";16691245;16692514;1
"826";"AGAP005535";"2L";16692761;16694754;-1
"827";"AGAP005536";"2L";16799714;16839731;1
"828";"AGAP005537";"2L";16847687;16852359;-1
"829";"AGAP005538";"2L";16849765;16851074;1
"830";"AGAP005539";"2L";16853514;16854540;-1
"831";"AGAP005540";"2L";16854743;16859083;-1
"832";"AGAP005541";"2L";16860344;16868999;1
"833";"AGAP005542";"2L";16872047;16873740;-1
"834";"AGAP005543";"2L";16875156;16877327;-1
"835";"AGAP005544";"2L";16878346;16880345;-1
"836";"AGAP005545";"2L";16882709;16886744;1
"837";"AGAP005546";"2L";16925109;16947167;1
"838";"AGAP005547";"2L";16952069;16952914;1
"839";"AGAP005548";"2L";16955265;16956127;-1
"840";"AGAP005549";"2L";16957543;16966306;1
"841";"AGAP005550";"2L";16968562;16971024;-1
"842";"AGAP005551";"2L";16972792;16975845;1
"843";"AGAP005552";"2L";16977124;16983609;1
"844";"AGAP005553";"2L";16983297;16994592;-1
"845";"AGAP005555";"2L";17000992;17003289;-1
"846";"AGAP005556";"2L";17005434;17017978;-1
"847";"AGAP005557";"2L";17025733;17030052;1
"848";"AGAP005558";"2L";17030571;17032220;1
"849";"AGAP005559";"2L";17032428;17034254;1
"850";"AGAP005560";"2L";17034494;17036297;-1
"851";"AGAP005561";"2L";17045942;17047716;1
"852";"AGAP005562";"2L";17047662;17082946;-1
"853";"AGAP005563";"2L";17069971;17082025;1
"854";"AGAP005807";"2L";21508765;21610766;1
"855";"AGAP005565";"2L";17302743;17304872;-1
"856";"AGAP005566";"2L";17306920;17308326;-1
"857";"AGAP005567";"2L";17309027;17316195;1
"858";"AGAP005568";"2L";17317911;17319877;-1
"859";"AGAP005569";"2L";17320615;17321803;1
"860";"AGAP005570";"2L";17326581;17327606;-1
"861";"AGAP005571";"2L";17328861;17330699;-1
"862";"AGAP005572";"2L";17331178;17333092;-1
"863";"AGAP005573";"2L";17334218;17336622;-1
"864";"AGAP005574";"2L";17337185;17339341;-1
"865";"AGAP005575";"2L";17339766;17343861;-1
"866";"AGAP005576";"2L";17345840;17348553;1
"867";"AGAP005577";"2L";17349144;17361462;1
"868";"AGAP005578";"2L";17351063;17353474;-1
"869";"AGAP005580";"2L";17368092;17368686;1
"870";"AGAP005581";"2L";17369416;17371537;1
"871";"AGAP005582";"2L";17371656;17373292;-1
"872";"AGAP005583";"2L";17408031;17411022;1
"873";"AGAP005584";"2L";17420791;17423473;-1
"874";"AGAP005585";"2L";17424809;17441217;1
"875";"AGAP005586";"2L";17443366;17446411;-1
"876";"AGAP005587";"2L";17456730;17457620;1
"877";"AGAP005588";"2L";17464048;17474311;-1
"878";"AGAP005589";"2L";17484834;17486338;-1
"879";"AGAP005591";"2L";17502197;17503018;-1
"880";"AGAP005592";"2L";17504143;17505076;-1
"881";"AGAP005593";"2L";17505484;17506353;-1
"882";"AGAP005594";"2L";17564327;17565211;1
"883";"AGAP005595";"2L";17595470;17607151;1
"884";"AGAP005596";"2L";17699011;17699845;-1
"885";"AGAP005597";"2L";17701863;17702692;-1
"886";"AGAP005598";"2L";17703580;17704386;-1
"887";"AGAP005599";"2L";17708774;17740450;1
"888";"AGAP005600";"2L";17749157;17750909;-1
"889";"AGAP005601";"2L";17792416;17797332;1
"890";"AGAP005602";"2L";17801168;17802186;1
"891";"AGAP005603";"2L";17802271;17803028;-1
"892";"AGAP005604";"2L";17803558;17804284;1
"893";"AGAP028194";"3L";36667027;36668540;1
"894";"AGAP028174";"3L";36671218;36673293;1
"895";"AGAP005605";"2L";17804323;17805414;-1
"896";"AGAP028110";"3L";4030587;4031541;-1
"897";"AGAP010469";"3L";4025803;4027867;-1
"898";"AGAP005608";"2L";17830520;17833666;-1
"899";"AGAP005609";"2L";17833846;17837159;1
"900";"AGAP005610";"2L";17839133;17841156;1
"901";"AGAP005611";"2L";17843368;17844428;1
"902";"AGAP005612";"2L";17845652;17848220;1
"903";"AGAP005613";"2L";17851787;17853008;1
"904";"AGAP005614";"2L";17864667;17867404;-1
"905";"AGAP005615";"2L";17874129;17875269;1
"906";"AGAP005616";"2L";17875650;17877259;-1
"907";"AGAP005617";"2L";17908755;17918400;1
"908";"AGAP005618";"2L";17919178;17921262;-1
"909";"AGAP005619";"2L";17923835;17928180;1
"910";"AGAP005620";"2L";17932982;17933710;1
"911";"AGAP028053";"2L";27027785;27028957;1
"912";"AGAP005621";"2L";17933699;17934601;-1
"913";"AGAP005622";"2L";17935918;17938174;1
"914";"AGAP005623";"2L";17945420;17947123;-1
"915";"AGAP005624";"2L";17947266;17949488;1
"916";"AGAP005625";"2L";17948974;17955192;-1
"917";"AGAP028221";"3L";3413050;3429797;1
"918";"AGAP028136";"3L";3749528;3750893;-1
"919";"AGAP028173";"3L";4024000;4025025;-1
"920";"AGAP028003";"3L";4015345;4016403;-1
"921";"AGAP005628";"2L";18001839;18002873;1
"922";"AGAP005629";"2L";18004772;18006954;1
"923";"AGAP005630";"2L";18009937;18015089;-1
"924";"AGAP005631";"2L";18015541;18017179;-1
"925";"AGAP005632";"2L";18017837;18019248;1
"926";"AGAP005633";"2L";18037371;18044208;1
"927";"AGAP005634";"2L";18053667;18058049;-1
"928";"AGAP005635";"2L";18060479;18067863;-1
"929";"AGAP005636";"2L";18074160;18079141;-1
"930";"AGAP005637";"2L";18079689;18084593;1
"931";"AGAP005638";"2L";18086336;18091358;1
"932";"AGAP005639";"2L";18093303;18104524;-1
"933";"AGAP005640";"2L";18121372;18124666;1
"934";"AGAP005641";"2L";18132154;18165156;-1
"935";"AGAP005642";"2L";18141436;18142458;1
"936";"AGAP005643";"2L";18166375;18168796;1
"937";"AGAP005644";"2L";18171713;18174890;-1
"938";"AGAP005645";"2L";18215535;18216490;-1
"939";"AGAP005646";"2L";18220868;18229541;-1
"940";"AGAP005647";"2L";18223267;18228014;-1
"941";"AGAP005648";"2L";18230861;18233023;1
"942";"AGAP005649";"2L";18267307;18270472;1
"943";"AGAP005650";"2L";18271871;18273064;-1
"944";"AGAP005651";"2L";18273270;18274769;1
"945";"AGAP005652";"2L";18293874;18301098;1
"946";"AGAP005653";"2L";18304594;18306299;-1
"947";"AGAP005654";"2L";18310062;18311366;1
"948";"AGAP005655";"2L";18335094;18338289;1
"949";"AGAP005656";"2L";18341076;18345362;-1
"950";"AGAP005657";"2L";18346305;18347977;-1
"951";"AGAP005658";"2L";18349059;18350707;1
"952";"AGAP005659";"2L";18351791;18353234;1
"953";"AGAP005660";"2L";18353711;18355427;1
"954";"AGAP005661";"2L";18364960;18482962;-1
"955";"AGAP005662";"2L";18491771;18494246;-1
"956";"AGAP005663";"2L";18498870;18499823;-1
"957";"AGAP028083";"3L";1424181;1425626;-1
"958";"AGAP011158";"3L";18109117;18110932;1
"959";"AGAP005665";"2L";18503475;18504377;1
"960";"AGAP012781";"UNKN";28713671;28714102;1
"961";"AGAP005667";"2L";18508140;18509384;1
"962";"AGAP005668";"2L";18511136;18512353;1
"963";"AGAP005669";"2L";18513455;18514360;1
"964";"AGAP005670";"2L";18516374;18517276;-1
"965";"AGAP005671";"2L";18530513;18531415;-1
"966";"AGAP005672";"2L";18535500;18542604;-1
"967";"AGAP005673";"2L";18543954;18544676;-1
"968";"AGAP005674";"2L";18555848;18613450;-1
"969";"AGAP005675";"2L";18648883;18670795;1
"970";"AGAP005677";"2L";18651360;18653050;-1
"971";"AGAP005678";"2L";18657551;18659242;-1
"972";"AGAP005679";"2L";18662281;18663999;-1
"973";"AGAP005680";"2L";18675462;18680046;-1
"974";"AGAP005681";"2L";18693376;18697785;-1
"975";"AGAP005682";"2L";18725671;18740086;1
"976";"AGAP005683";"2L";18740491;18742387;-1
"977";"AGAP005684";"2L";18744613;18746180;1
"978";"AGAP005685";"2L";18746156;18746953;-1
"979";"AGAP005686";"2L";18750630;18751523;-1
"980";"AGAP005687";"2L";18752858;18753751;-1
"981";"AGAP005688";"2L";18754229;18755134;-1
"982";"AGAP005689";"2L";18756789;18757691;1
"983";"AGAP005690";"2L";18760040;18761031;1
"984";"AGAP005691";"2L";18763872;18764777;1
"985";"AGAP005693";"2L";18785249;18788122;1
"986";"AGAP005695";"2L";19097966;19098322;-1
"987";"AGAP005696";"2L";19099811;19100268;-1
"988";"AGAP005697";"2L";19100804;19101270;1
"989";"AGAP005698";"2L";19101852;19102333;1
"990";"AGAP005699";"2L";19145043;19146916;-1
"991";"AGAP005700";"2L";19151273;19157811;1
"992";"AGAP005701";"2L";19158540;19163521;-1
"993";"AGAP005702";"2L";19199629;19200549;-1
"994";"AGAP005703";"2L";19200728;19201656;-1
"995";"AGAP005704";"2L";19203806;19204943;1
"996";"AGAP005705";"2L";19205025;19206090;-1
"997";"AGAP005706";"2L";19206409;19207435;-1
"998";"AGAP005707";"2L";19207943;19208994;-1
"999";"AGAP005708";"2L";19209379;19210349;-1
"1000";"AGAP005709";"2L";19210685;19211637;-1
"1001";"AGAP005710";"2L";19213769;19255034;1
"1002";"AGAP005711";"2L";19260916;19275432;1
"1003";"AGAP005712";"2L";19277265;19282704;-1
"1004";"AGAP005713";"2L";19371653;19395369;1
"1005";"AGAP005714";"2L";19419184;19473933;-1
"1006";"AGAP005715";"2L";19503076;19537280;1
"1007";"AGAP005716";"2L";19542880;19567580;1
"1008";"AGAP005717";"2L";19562478;19565503;-1
"1009";"AGAP005718";"2L";19575583;19579944;1
"1010";"AGAP005719";"2L";19582843;19592997;1
"1011";"AGAP005720";"2L";19595051;19595932;1
"1012";"AGAP005721";"2L";19597894;19612250;-1
"1013";"AGAP005722";"2L";19624314;19626122;1
"1014";"AGAP005723";"2L";19626929;19628095;1
"1015";"AGAP005724";"2L";19628473;19649154;1
"1016";"AGAP007040";"2L";41340737;41341351;1
"1017";"AGAP006497";"2L";33052163;33062575;1
"1018";"AGAP005727";"2L";19753791;19765598;1
"1019";"AGAP005728";"2L";19769635;19782922;-1
"1020";"AGAP005729";"2L";19791508;19873275;-1
"1021";"AGAP005731";"2L";19922903;19927047;-1
"1022";"AGAP005732";"2L";19927678;19929776;1
"1023";"AGAP005733";"2L";19929849;19931010;-1
"1024";"AGAP005734";"2L";19933596;19952434;-1
"1025";"AGAP005735";"2L";19966426;19968896;1
"1026";"AGAP005736";"2L";19970366;19971945;1
"1027";"AGAP005737";"2L";19980174;20024720;1
"1028";"AGAP005738";"2L";20030184;20032054;-1
"1029";"AGAP005739";"2L";20046252;20060651;1
"1030";"AGAP005740";"2L";20054341;20057217;1
