"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"524";"ASTE015223";"KB664312";299048;300572;-1
"525";"ASTE015224";"KB664312";303638;304654;-1
"526";"ASTE015225";"KB664312";454616;463867;-1
"527";"ASTE015226";"KB664312";498890;499343;-1
"528";"ASTE006039";"KB664323";21054;23681;-1
"529";"ASTE006044";"KB664323";208050;209210;-1
"530";"ASTE006055";"KB664323";269306;270904;1
"531";"ASTE006051";"KB664323";246794;247333;-1
"532";"ASTE006053";"KB664323";251091;251714;1
"533";"ASTE006040";"KB664323";26691;36783;-1
"534";"ASTE006038";"KB664323";12543;13055;-1
"535";"ASTE006041";"KB664323";84871;93791;1
"536";"ASTE006042";"KB664323";109492;110900;-1
"537";"ASTE006054";"KB664323";253440;260871;-1
"538";"ASTE006047";"KB664323";231096;233345;-1
"539";"ASTE006046";"KB664323";225800;230031;1
"540";"ASTE006048";"KB664323";234507;237242;1
"541";"ASTE006049";"KB664323";240648;245560;1
"542";"ASTE006052";"KB664323";247654;250714;1
"543";"ASTE006057";"KB664323";662826;665571;1
"544";"ASTE006058";"KB664323";691472;694565;1
"545";"ASTE006059";"KB664323";700269;703932;1
"546";"ASTE006043";"KB664323";112368;121095;-1
"547";"ASTE006045";"KB664323";222540;224822;-1
"548";"ASTE006050";"KB664323";245193;246739;-1
"549";"ASTE006056";"KB664323";301769;305417;1
"550";"ASTE014690";"KB664323";4460;7679;-1
"551";"ASTE014691";"KB664323";54053;54383;-1
"552";"ASTE014692";"KB664323";57595;58362;-1
"553";"ASTE014693";"KB664323";104123;107863;1
"554";"ASTE014695";"KB664323";271863;273230;1
"555";"ASTE014694";"KB664323";261015;261973;-1
"556";"ASTE010149";"KB664334";183123;185654;-1
"557";"ASTE010147";"KB664334";144851;148840;1
"558";"ASTE010148";"KB664334";168359;169953;1
"559";"ASTE010157";"KB664334";470432;472339;-1
"560";"ASTE010153";"KB664334";458289;460261;1
"561";"ASTE010156";"KB664334";468552;470186;1
"562";"ASTE010158";"KB664334";472883;477415;1
"563";"ASTE010152";"KB664334";403201;407283;-1
"564";"ASTE010162";"KB664334";541163;542376;1
"565";"ASTE010159";"KB664334";507482;508534;-1
"566";"ASTE010161";"KB664334";539947;540722;-1
"567";"ASTE010168";"KB664334";770454;771672;-1
"568";"ASTE010164";"KB664334";714127;716438;1
"569";"ASTE010165";"KB664334";763720;766967;-1
"570";"ASTE010151";"KB664334";371514;372929;1
"571";"ASTE010154";"KB664334";460379;465407;-1
"572";"ASTE010160";"KB664334";528089;537580;1
"573";"ASTE010169";"KB664334";772152;775346;1
"574";"ASTE010172";"KB664334";825663;826537;-1
"575";"ASTE010170";"KB664334";789520;799077;1
"576";"ASTE010166";"KB664334";767539;767880;1
"577";"ASTE010167";"KB664334";768027;769550;1
"578";"ASTE010150";"KB664334";358033;362781;1
"579";"ASTE010155";"KB664334";466577;468214;-1
"580";"ASTE010163";"KB664334";678060;682355;-1
"581";"ASTE010173";"KB664334";827959;829761;-1
"582";"ASTE010171";"KB664334";805460;809083;-1
"583";"ASTE015127";"KB664334";374019;374861;-1
"584";"ASTE015128";"KB664334";761335;763062;-1
"585";"ASTE008966";"KB664345";85263;100791;-1
"586";"ASTE008974";"KB664345";205453;210097;1
"587";"ASTE008977";"KB664345";214226;215275;-1
"588";"ASTE008970";"KB664345";186797;191442;1
"589";"ASTE008979";"KB664345";217435;219066;-1
"590";"ASTE008972";"KB664345";199101;202913;1
"591";"ASTE008980";"KB664345";222014;230090;-1
"592";"ASTE008982";"KB664345";241526;243370;1
"593";"ASTE008975";"KB664345";210777;211293;-1
"594";"ASTE008968";"KB664345";171948;178133;1
"595";"ASTE008983";"KB664345";243484;245340;-1
"596";"ASTE008976";"KB664345";211776;214102;1
"597";"ASTE008981";"KB664345";225788;226851;1
"598";"ASTE008984";"KB664345";252052;258703;1
"599";"ASTE008986";"KB664345";323272;330955;-1
"600";"ASTE008987";"KB664345";330961;338496;-1
"601";"ASTE008989";"KB664345";454307;462478;1
"602";"ASTE008990";"KB664345";580813;598125;-1
"603";"ASTE008991";"KB664345";601504;608493;-1
"604";"ASTE008969";"KB664345";185093;186460;-1
"605";"ASTE008971";"KB664345";191511;192269;-1
"606";"ASTE008967";"KB664345";115949;124176;1
"607";"ASTE008973";"KB664345";203555;205246;-1
"608";"ASTE008985";"KB664345";268118;269761;1
"609";"ASTE008978";"KB664345";215786;216868;1
"610";"ASTE008988";"KB664345";437487;437855;1
"611";"ASTE008965";"KB664345";14668;20352;1
"612";"ASTE008992";"KB664345";615418;621960;-1
"613";"ASTE015016";"KB664345";219547;222303;1
"614";"ASTE015017";"KB664345";261532;261863;1
"615";"ASTE008816";"KB664356";99609;105162;-1
"616";"ASTE008817";"KB664356";106298;107736;1
"617";"ASTE008826";"KB664356";545780;550264;1
"618";"ASTE008830";"KB664356";669532;678430;-1
"619";"ASTE008815";"KB664356";2722;6512;1
"620";"ASTE008819";"KB664356";145606;147386;-1
"621";"ASTE008820";"KB664356";329524;331038;-1
"622";"ASTE008827";"KB664356";569838;578632;1
"623";"ASTE008823";"KB664356";480681;505903;-1
"624";"ASTE008822";"KB664356";478673;479938;-1
"625";"ASTE008821";"KB664356";475607;478382;-1
"626";"ASTE008824";"KB664356";518538;520662;-1
"627";"ASTE008829";"KB664356";603635;607646;-1
"628";"ASTE008831";"KB664356";704102;717962;-1
"629";"ASTE008818";"KB664356";106934;107491;-1
"630";"ASTE008825";"KB664356";542922;545373;-1
"631";"ASTE008828";"KB664356";593661;597021;-1
"632";"ASTE014996";"KB664356";157804;158434;1
"633";"ASTE014997";"KB664356";458374;459522;-1
"634";"ASTE014998";"KB664356";473259;474352;-1
"635";"ASTE014999";"KB664356";730751;732866;-1
"636";"ASTE004283";"KB664367";180801;181082;1
"637";"ASTE004288";"KB664367";287018;289033;1
"638";"ASTE004290";"KB664367";290728;292614;1
"639";"ASTE004302";"KB664367";617076;618446;-1
"640";"ASTE004295";"KB664367";458152;458935;-1
"641";"ASTE004293";"KB664367";442305;442798;1
"642";"ASTE004301";"KB664367";606671;611927;-1
"643";"ASTE004279";"KB664367";7844;11523;-1
"644";"ASTE004280";"KB664367";24740;30384;-1
"645";"ASTE004281";"KB664367";92330;103592;1
"646";"ASTE004284";"KB664367";253626;263323;1
"647";"ASTE004285";"KB664367";276614;283104;1
"648";"ASTE004286";"KB664367";283563;286153;1
"649";"ASTE004287";"KB664367";286420;286729;-1
"650";"ASTE004289";"KB664367";289112;290261;-1
"651";"ASTE004296";"KB664367";461617;462729;1
"652";"ASTE004292";"KB664367";416856;429589;1
"653";"ASTE004294";"KB664367";449949;454835;1
"654";"ASTE004298";"KB664367";562206;563544;-1
"655";"ASTE004299";"KB664367";588990;604390;-1
"656";"ASTE004300";"KB664367";604877;606634;1
"657";"ASTE004304";"KB664367";710709;714542;-1
"658";"ASTE004282";"KB664367";116331;123611;-1
"659";"ASTE004291";"KB664367";369308;370067;1
"660";"ASTE004297";"KB664367";490421;494619;1
"661";"ASTE004303";"KB664367";645811;653127;-1
"662";"ASTE014480";"KB664367";100318;103592;-1
"663";"ASTE014481";"KB664367";435659;441823;1
"664";"ASTE006598";"KB664378";387873;388493;1
"665";"ASTE006596";"KB664378";319329;320054;1
"666";"ASTE006610";"KB664378";445181;446972;-1
"667";"ASTE006616";"KB664378";676615;677523;1
"668";"ASTE006594";"KB664378";248343;250391;1
"669";"ASTE006597";"KB664378";326034;326609;1
"670";"ASTE006612";"KB664378";487547;490888;1
"671";"ASTE006611";"KB664378";475316;483896;1
"672";"ASTE006619";"KB664378";683702;684898;-1
"673";"ASTE006592";"KB664378";130838;143550;1
"674";"ASTE006599";"KB664378";395052;395686;1
"675";"ASTE015879";"KB664710";673161;674574;1
"676";"ASTE006601";"KB664378";402086;415085;1
"677";"ASTE006603";"KB664378";417181;420975;1
"678";"ASTE006606";"KB664378";423530;426108;1
"679";"ASTE006609";"KB664378";439180;441877;1
"680";"ASTE006602";"KB664378";415110;415882;-1
"681";"ASTE006604";"KB664378";418086;418381;-1
"682";"ASTE006613";"KB664378";494256;500881;-1
"683";"ASTE006615";"KB664378";673132;674918;-1
"684";"ASTE006618";"KB664378";682910;684282;1
"685";"ASTE006622";"KB664378";701921;705024;1
"686";"ASTE006620";"KB664378";686225;692649;-1
"687";"ASTE006621";"KB664378";694482;697813;-1
"688";"ASTE006614";"KB664378";670943;672061;1
"689";"ASTE006593";"KB664378";244653;247760;-1
"690";"ASTE006595";"KB664378";270692;274529;1
"691";"ASTE006605";"KB664378";421003;426555;-1
"692";"ASTE006607";"KB664378";427809;433595;-1
"693";"ASTE006608";"KB664378";433800;436043;1
"694";"ASTE006617";"KB664378";678254;681323;-1
"695";"ASTE014750";"KB664378";389974;390400;1
"696";"ASTE014751";"KB664378";391422;393501;1
"697";"ASTE014752";"KB664378";491596;493447;-1
"698";"ASTE002152";"KB664389";248574;249314;-1
"699";"ASTE002153";"KB664389";260926;262459;-1
"700";"ASTE002150";"KB664389";188037;189079;-1
"701";"ASTE002161";"KB664389";363005;364933;-1
"702";"ASTE002181";"KB664389";680506;681605;1
"703";"ASTE002149";"KB664389";61381;64036;-1
"704";"ASTE002154";"KB664389";281428;289205;1
"705";"ASTE002151";"KB664389";211655;213217;-1
"706";"ASTE002164";"KB664389";383603;387234;-1
"707";"ASTE002155";"KB664389";289486;290742;-1
"708";"ASTE002156";"KB664389";290942;293593;-1
"709";"ASTE002169";"KB664389";491129;492746;1
"710";"ASTE002171";"KB664389";560770;576550;-1
"711";"ASTE002172";"KB664389";579708;584721;-1
"712";"ASTE002145";"KB664389";303;3872;1
"713";"ASTE002146";"KB664389";5842;16332;1
"714";"ASTE002148";"KB664389";31071;32654;1
"715";"ASTE002147";"KB664389";16390;17200;-1
"716";"ASTE002159";"KB664389";331465;332508;1
"717";"ASTE002163";"KB664389";369734;384224;1
"718";"ASTE002165";"KB664389";387431;388217;1
"719";"ASTE002166";"KB664389";389726;392483;1
"720";"ASTE002173";"KB664389";604822;605464;-1
"721";"ASTE002178";"KB664389";624154;629442;-1
"722";"ASTE002170";"KB664389";540735;555102;1
"723";"ASTE002174";"KB664389";606264;607313;1
"724";"ASTE002176";"KB664389";612909;617075;1
"725";"ASTE002179";"KB664389";651109;651965;1
"726";"ASTE002160";"KB664389";348136;354309;1
"727";"ASTE002162";"KB664389";365913;367430;1
"728";"ASTE002157";"KB664389";293820;296568;-1
"729";"ASTE002158";"KB664389";302162;307680;-1
"730";"ASTE002168";"KB664389";423747;425030;1
"731";"ASTE002167";"KB664389";395902;397214;-1
"732";"ASTE002175";"KB664389";607330;611004;-1
"733";"ASTE002177";"KB664389";617266;622049;-1
"734";"ASTE002180";"KB664389";656472;661746;-1
"735";"ASTE002182";"KB664389";681233;687169;-1
"736";"ASTE014235";"KB664389";249922;252821;-1
"737";"ASTE014236";"KB664389";398346;403065;1
"738";"ASTE014237";"KB664389";450556;451969;1
"739";"ASTE014238";"KB664389";601745;602501;-1
"740";"ASTE009486";"KB664400";68566;74973;1
"741";"ASTE009487";"KB664400";76343;78302;-1
"742";"ASTE009564";"KB664400";992235;1001247;1
"743";"ASTE015883";"KB664301";440179;440937;-1
"744";"ASTE015871";"KB665010";571422;573123;1
"745";"ASTE009567";"KB664400";1030017;1030681;-1
"746";"ASTE009570";"KB664400";1152336;1154561;-1
"747";"ASTE009572";"KB664400";1181884;1186573;1
"748";"ASTE009578";"KB664400";1208650;1210946;1
"749";"ASTE009575";"KB664400";1193722;1197420;-1
"750";"ASTE009577";"KB664400";1207728;1208464;-1
"751";"ASTE009579";"KB664400";1213509;1220005;-1
"752";"ASTE009587";"KB664400";1379696;1381355;1
"753";"ASTE009582";"KB664400";1323175;1333347;-1
"754";"ASTE009586";"KB664400";1377172;1378819;-1
"755";"ASTE009489";"KB664400";85886;100666;-1
"756";"ASTE009500";"KB664400";185443;187213;-1
"757";"ASTE009490";"KB664400";101092;103971;1
"758";"ASTE009494";"KB664400";118418;120979;1
"759";"ASTE009496";"KB664400";150396;153593;1
"760";"ASTE009590";"KB664400";1407232;1410819;1
"761";"ASTE009591";"KB664400";1486983;1487445;-1
"762";"ASTE009594";"KB664400";1713959;1715515;1
"763";"ASTE009593";"KB664400";1711430;1713463;-1
"764";"ASTE009502";"KB664400";203676;214616;-1
"765";"ASTE009506";"KB664400";299456;307389;1
"766";"ASTE009507";"KB664400";404593;417443;1
"767";"ASTE009524";"KB664400";562967;564189;1
"768";"ASTE009520";"KB664400";542176;550289;1
"769";"ASTE009514";"KB664400";499690;500656;-1
"770";"ASTE009525";"KB664400";564515;566063;-1
"771";"ASTE009517";"KB664400";529554;533647;1
"772";"ASTE009518";"KB664400";535162;539358;1
"773";"ASTE009515";"KB664400";509896;523781;1
"774";"ASTE009532";"KB664400";633836;634700;-1
"775";"ASTE009538";"KB664400";688055;690681;1
"776";"ASTE009527";"KB664400";605750;606514;-1
"777";"ASTE009526";"KB664400";593323;603919;1
"778";"ASTE009534";"KB664400";637725;642993;-1
"779";"ASTE009531";"KB664400";621670;628462;1
"780";"ASTE009536";"KB664400";675597;682635;1
"781";"ASTE009541";"KB664400";702784;704190;1
"782";"ASTE009547";"KB664400";778300;783090;1
"783";"ASTE009539";"KB664400";694966;699312;-1
"784";"ASTE009540";"KB664400";700221;701752;-1
"785";"ASTE009546";"KB664400";773151;777264;-1
"786";"ASTE009548";"KB664400";785097;790381;-1
"787";"ASTE009549";"KB664400";804654;807988;1
"788";"ASTE009551";"KB664400";836751;838106;1
"789";"ASTE009552";"KB664400";861534;864152;1
"790";"ASTE009562";"KB664400";973144;974867;-1
"791";"ASTE009559";"KB664400";956300;960063;1
"792";"ASTE009561";"KB664400";963599;972464;1
"793";"ASTE009483";"KB664400";2031;5070;-1
"794";"ASTE009484";"KB664400";62916;65361;-1
"795";"ASTE009485";"KB664400";66571;67991;-1
"796";"ASTE009568";"KB664400";1039722;1041391;-1
"797";"ASTE009584";"KB664400";1357496;1358121;1
"798";"ASTE009580";"KB664400";1309569;1316270;-1
"799";"ASTE009583";"KB664400";1338980;1343568;-1
"800";"ASTE009495";"KB664400";121013;122359;-1
"801";"ASTE009497";"KB664400";153347;163524;-1
"802";"ASTE009498";"KB664400";163626;166158;-1
"803";"ASTE009491";"KB664400";104208;111450;1
"804";"ASTE009501";"KB664400";193065;197543;1
"805";"ASTE009504";"KB664400";224115;224881;-1
"806";"ASTE009508";"KB664400";422935;436205;1
"807";"ASTE009522";"KB664400";554675;555899;1
"808";"ASTE009519";"KB664400";539716;540699;1
"809";"ASTE009521";"KB664400";552309;553550;1
"810";"ASTE009523";"KB664400";556797;560024;-1
"811";"ASTE009516";"KB664400";526847;528844;-1
"812";"ASTE009530";"KB664400";620614;621230;-1
"813";"ASTE009537";"KB664400";685707;687176;1
"814";"ASTE009528";"KB664400";607252;614148;1
"815";"ASTE009529";"KB664400";619782;620538;1
"816";"ASTE009544";"KB664400";736107;737995;-1
"817";"ASTE009545";"KB664400";762532;768287;-1
"818";"ASTE009557";"KB664400";911760;919168;-1
"819";"ASTE009563";"KB664400";978750;980116;1
"820";"ASTE009558";"KB664400";922043;923420;1
"821";"ASTE009488";"KB664400";79114;80145;1
"822";"ASTE009569";"KB664400";1073880;1075025;-1
"823";"ASTE009492";"KB664400";105629;107821;-1
"824";"ASTE009573";"KB664400";1187388;1188542;1
"825";"ASTE009574";"KB664400";1191706;1192605;1
"826";"ASTE009499";"KB664400";180489;183852;1
"827";"ASTE009576";"KB664400";1200393;1205833;-1
"828";"ASTE009589";"KB664400";1383978;1384889;-1
"829";"ASTE009585";"KB664400";1374680;1376305;1
"830";"ASTE009588";"KB664400";1381374;1381937;-1
"831";"ASTE009505";"KB664400";272724;275905;1
"832";"ASTE009509";"KB664400";445726;447388;-1
"833";"ASTE009510";"KB664400";484961;489678;1
"834";"ASTE009512";"KB664400";497927;498160;-1
"835";"ASTE009511";"KB664400";496726;497572;1
"836";"ASTE009513";"KB664400";498966;499625;1
"837";"ASTE009533";"KB664400";634976;637349;1
"838";"ASTE009542";"KB664400";719651;728285;1
"839";"ASTE009543";"KB664400";729854;735676;1
"840";"ASTE009550";"KB664400";827889;828260;-1
"841";"ASTE009560";"KB664400";960336;961523;-1
"842";"ASTE009556";"KB664400";909701;910512;-1
"843";"ASTE009571";"KB664400";1155561;1168935;-1
"844";"ASTE009493";"KB664400";112486;117589;1
"845";"ASTE009581";"KB664400";1319469;1323568;1
"846";"ASTE009592";"KB664400";1488533;1489615;-1
"847";"ASTE009503";"KB664400";215775;223495;-1
"848";"ASTE009535";"KB664400";654947;656216;1
"849";"ASTE009554";"KB664400";869649;877825;-1
"850";"ASTE009553";"KB664400";866877;869634;-1
"851";"ASTE009555";"KB664400";907249;908055;-1
"852";"ASTE015057";"KB664400";41139;42109;-1
"853";"ASTE015058";"KB664400";149486;149838;1
"854";"ASTE015059";"KB664400";337282;337503;1
"855";"ASTE015060";"KB664400";437209;437974;1
"856";"ASTE015061";"KB664400";486197;486392;-1
"857";"ASTE015063";"KB664400";630984;631893;1
"858";"ASTE015062";"KB664400";604764;605054;1
"859";"ASTE015064";"KB664400";752955;753402;-1
"860";"ASTE015066";"KB664400";981824;982906;1
"861";"ASTE015065";"KB664400";919302;920882;-1
"862";"ASTE015067";"KB664400";1143223;1148438;-1
"863";"ASTE015068";"KB664400";1353819;1354806;-1
"864";"ASTE010095";"KB664401";95442;98149;-1
"865";"ASTE010099";"KB664401";279904;281254;1
"866";"ASTE010105";"KB664401";541158;546042;1
"867";"ASTE010116";"KB664401";651236;658341;1
"868";"ASTE010117";"KB664401";661640;668918;1
"869";"ASTE010115";"KB664401";648722;650925;1
"870";"ASTE010118";"KB664401";678494;680477;1
"871";"ASTE010111";"KB664401";628100;630551;-1
"872";"ASTE010110";"KB664401";619726;622170;-1
"873";"ASTE010114";"KB664401";646832;648071;-1
"874";"ASTE010137";"KB664401";844198;849636;1
"875";"ASTE010138";"KB664401";850735;853137;-1
"876";"ASTE010139";"KB664401";853308;855940;1
"877";"ASTE010140";"KB664401";861971;869443;-1
"878";"ASTE010131";"KB664401";815366;817987;1
"879";"ASTE010133";"KB664401";823463;830833;1
"880";"ASTE010132";"KB664401";819038;822844;-1
"881";"ASTE010136";"KB664401";839784;843815;1
"882";"ASTE010120";"KB664401";756410;760063;-1
"883";"ASTE010124";"KB664401";792275;793143;1
"884";"ASTE010125";"KB664401";800531;803185;-1
"885";"ASTE010123";"KB664401";779685;787096;-1
"886";"ASTE010128";"KB664401";809228;810881;-1
"887";"ASTE010122";"KB664401";772582;774844;-1
"888";"ASTE010098";"KB664401";212261;215658;1
"889";"ASTE010102";"KB664401";523793;525444;1
"890";"ASTE010104";"KB664401";526981;533417;1
"891";"ASTE010103";"KB664401";525433;529483;-1
"892";"ASTE010109";"KB664401";605113;619658;1
"893";"ASTE010113";"KB664401";643738;645738;-1
"894";"ASTE010108";"KB664401";583323;584041;1
"895";"ASTE010107";"KB664401";558419;559752;1
"896";"ASTE010106";"KB664401";548923;557074;1
"897";"ASTE010135";"KB664401";836285;839456;-1
"898";"ASTE010134";"KB664401";827877;834926;-1
"899";"ASTE010121";"KB664401";765113;765729;-1
"900";"ASTE010094";"KB664401";93625;94669;1
"901";"ASTE010097";"KB664401";200746;202331;1
"902";"ASTE010100";"KB664401";508168;509175;1
"903";"ASTE010101";"KB664401";520616;521545;-1
"904";"ASTE010127";"KB664401";808088;808892;1
"905";"ASTE010129";"KB664401";811790;813624;1
"906";"ASTE010130";"KB664401";813957;814562;-1
"907";"ASTE010119";"KB664401";752059;756353;1
"908";"ASTE010126";"KB664401";806095;807591;-1
"909";"ASTE010096";"KB664401";109919;112235;1
"910";"ASTE010112";"KB664401";633381;636046;1
"911";"ASTE010141";"KB664401";868569;871716;1
"912";"ASTE015122";"KB664401";215844;217647;1
"913";"ASTE015123";"KB664401";215849;217647;-1
"914";"ASTE015124";"KB664401";687891;700287;1
"915";"ASTE003313";"KB664412";169610;171757;-1
"916";"ASTE003316";"KB664412";198486;200882;1
"917";"ASTE003320";"KB664412";231873;232952;-1
"918";"ASTE003322";"KB664412";238907;240607;1
"919";"ASTE003333";"KB664412";321892;323676;-1
"920";"ASTE003334";"KB664412";323996;324619;1
"921";"ASTE003346";"KB664412";553804;557332;1
"922";"ASTE003347";"KB664412";558818;560725;1
"923";"ASTE003344";"KB664412";542106;543476;1
"924";"ASTE003351";"KB664412";610259;610648;1
"925";"ASTE003343";"KB664412";533586;535943;-1
"926";"ASTE003314";"KB664412";172361;177925;1
"927";"ASTE003310";"KB664412";133157;135773;-1
"928";"ASTE003311";"KB664412";136933;144942;1
"929";"ASTE003315";"KB664412";178253;189969;-1
"930";"ASTE003324";"KB664412";266411;267690;-1
"931";"ASTE003319";"KB664412";230437;231861;1
"932";"ASTE003321";"KB664412";233403;235184;1
"933";"ASTE003323";"KB664412";243292;258208;1
"934";"ASTE003325";"KB664412";268672;273513;1
"935";"ASTE003328";"KB664412";291147;292036;1
"936";"ASTE003317";"KB664412";212294;219372;-1
"937";"ASTE003335";"KB664412";324829;326004;-1
"938";"ASTE003330";"KB664412";315297;316367;-1
"939";"ASTE003331";"KB664412";316741;318769;-1
"940";"ASTE003332";"KB664412";319306;321853;1
"941";"ASTE003340";"KB664412";455640;466346;1
"942";"ASTE003338";"KB664412";418592;419202;-1
"943";"ASTE003357";"KB664412";628531;629042;-1
"944";"ASTE003352";"KB664412";616592;617650;1
"945";"ASTE003359";"KB664412";641514;642001;-1
"946";"ASTE003350";"KB664412";598926;602170;-1
"947";"ASTE003354";"KB664412";618712;622641;-1
"948";"ASTE003356";"KB664412";625869;626265;-1
"949";"ASTE003353";"KB664412";617867;618566;1
"950";"ASTE003355";"KB664412";623673;624447;1
"951";"ASTE003360";"KB664412";644458;648622;1
"952";"ASTE003348";"KB664412";564830;569735;-1
"953";"ASTE003349";"KB664412";583092;589237;-1
"954";"ASTE003312";"KB664412";159151;167867;1
"955";"ASTE003327";"KB664412";281889;282897;1
"956";"ASTE003336";"KB664412";326442;334332;1
"957";"ASTE003337";"KB664412";336696;343186;-1
"958";"ASTE003329";"KB664412";309682;312205;1
